COMP,REGIAO,UF,CO_IBGE,MUNICIPIO,CNES,NOME_ESTABELECIMENTO,RAZAO_SOCIAL,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_TELEFONE,NO_EMAIL,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
202604,SUDESTE,RJ,330580,TERESOPOLIS,2292386,HOSPITAL SAO JOSE,ASSOCIACAO CONGREGACAO DE SANTA CATARINA,E,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA JUDITH MAURICIO DE PAULA,40,,IUCAS,25964220,(21)2741-4300,administracao.hsj@redesc.org.br,107,43,23,13,23,13,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330580,TERESOPOLIS,2292513,BENEFICENCIA PORTUGUESA DE TERESOPOLIS,HOSPITAL NOSSA SENHORA DA SAUDE,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,R JOSE MARIA DE ARAUJO REGADAS,300,,ERMITAGE,25953345,(21)27420765,,69,49,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330610,VALENCA,2292912,HOSPITAL ESCOLA LUIZ GIOSEFFI JANNUZZI,FUNDACAO EDUCACIONAL D ANDRE ARCOVERDE,M,5,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,RUA DOM JOSE COSTA CAMPOS,20,,CENTRO,27600046,(24)2453-1333,direcaohe@faa.edu.br,195,195,40,40,30,30,0,0,10,10,0,0,0,0
202604,SUDESTE,RJ,330320,NILOPOLIS,2293862,HOSPITAL MUNICIPAL JUSCELINO KUBITSCHEK,SECRETARIA MUNICIPAL DE SAUDE DE NILOPOLIS,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA ZEZINHO,111,,CENTRO,26520000,(21)37613223,,92,70,16,0,10,0,0,0,6,0,0,0,0,0
202604,SUDESTE,RJ,330600,TRES RIOS,2294923,HOSPITAL DE CLINICAS NOSSA SENHORA DA CONCEICAO,ASSOCIACAO CONGREGACAO DE SANTA CATARINA,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA MAESTRO COSTA BARROS,642,,CENTRO,25805090,2422550601,dir.executivo@hcnsc.com.br,113,90,26,19,26,19,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330093,CARAPEBUS,2294990,PRONTO ATENDIMENTO CARLITO GONCALVES DA FONSECA,MUNICIPIO DE CARAPEBUS,M,20,PRONTO SOCORRO GERAL,1244,HOSPITAL_PÚBLICO,RUA JOAO PEDRO SOBRINHO,72,,SAPECADO,27998000,2227689527,atencaobasica@carapebus.rj.gov.br,8,8,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330210,ITAOCARA,2295016,CASA DE SAUDE JOAO XXIII LTDA,CASA DE SAUDE JOAO XXIII LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA NILO PECANHA,564,,CENTRO,28570000,(22)38612552,csjxxiii@uol.com.br casadesaudeitaocara@okintrnet.com.br,41,0,12,0,12,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2295059,CLINICA DE REPOUSO SANTA ALICE,SANATORIO RIO DE JANEIRO LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA BOA VISTA,99,,ALTO DA BOA VISTA,20751340,,sanatoriojane@gmail.com,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2295067,INSTITUTO ESTADUAL DE HEMATOLOGIA ARTHUR SIQUEIRA CAVALCANTI,SECRETARIA DE ESTADO DE SAUDE SES,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,RUA FREI CANECA,8,,CENTRO,20211030,(21)23328611,diretoria@hemorio.rj.gov.br,83,83,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330610,VALENCA,2295075,HOSPITAL GUSTAVO MONTEIRO JUNIOR,ASSOCIACAO DA CASA DE CARIDADE DE CONSERVATORIA,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA OSWALDO FONSECA,02,,CONSERVATORIA,27610470,(24) 2438-1202,hospcon@yahoo.com.br,46,39,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330610,VALENCA,2295105,HOSPITAL SANTA ISABEL,ASSOCIACAO HOSPITAL SANTA ISABEL,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA OLIMPIA JUNQUEIRA,279,,SANTA ISABEL,27611755,(24)24571117,ahsi.adm25@gmail.com,40,40,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2295369,ACAO CRISTA VICENTE MORETTI,ACAO CRISTA VICENTE MORETTI,M,7,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,MARAVILHA,308,,BANGU,21810100,,,40,40,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2295393,HOSPITAL NOSSA SENHORA DA SAUDE,SANTA CASA DA MISERICORDIA DO RIO DE JANEIRO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA DA GAMBOA,303,,SAUDE,20220322,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2295407,SMS HOSPITAL MUNICIPAL ROCHA FARIA AP 52,SMS RIO HOSPITAL MUNICIPAL ROCHA FARIA AP 52,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,AV CESARIO DE MELO,3215,,CAMPO GRANDE,23050101,(21)2333-6797,direcao.hmrf@igedes.org.br,198,168,36,16,16,16,0,0,20,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2295415,HOSPITAL UNIVERSITARIO GAFFREE E GUINLE,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,M,5,HOSPITAL GERAL,1139,HOSPITAL_PÚBLICO,MARIZ E BARROS,775,,TIJUCA,20270004,,,167,159,15,11,7,5,0,0,8,6,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2295423,HOSPITAL FEDERAL CARDOSO FONTES,MS HOSPITAL FEDERAL CARDOSO FONTES,M,5,HOSPITAL GERAL,1015,HOSPITAL_PÚBLICO,AVENIDA MENEZES CORTES,3245,,FREGUESIA JPA,22745130,(21)24252255,dirhgj@nerj.rj.saude.gov.br,182,179,28,25,18,18,10,7,0,0,0,0,0,0
202604,SUDESTE,RJ,330430,RIO BONITO,2296241,HOSPITAL REGIONAL DARCY VARGAS,HOSPITAL REGIONAL DARCY VARGAS,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,JOAO CARMO,110,,CENTRO,28800000,,,139,114,15,15,15,15,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2296306,SMS HOSPITAL MUNICIPAL SALGADO FILHO AP 32,SMS RIO HOSPITAL MUNICIPAL SALGADO FILHO AP 32,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,ARQUIAS CORDEIRO,370,,MEIER,20770000,,,316,316,16,16,16,16,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2296594,UFRJ INSTITUTO DE GINECOLOGIA,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,M,7,HOSPITAL ESPECIALIZADO,1104,HOSPITAL_PÚBLICO,MONCORVO FILHO,90,,CENTRO,20211340,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2296608,HCJ HOSPITAL DE CLINICAS DE JACAREPAGUA,HOSPITAL DE CLINICAS DE JACAREPAGUA LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA BACAIRIS,499,,TAQUARA,22730120,(21) 3987-7000,almeida.camila@amil.com.br,46,2,20,0,20,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2296616,UFRJ IPPMG INST DE PUER PED MARTAGAO GESTEIRA,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,M,7,HOSPITAL ESPECIALIZADO,1104,HOSPITAL_PÚBLICO,BRUNO LOBO,50,,CIDADE UNIVERSITARIA,21941912,21 39384816,,78,74,14,10,0,0,10,6,4,4,0,0,0,0
202604,SUDESTE,RJ,330045,BELFORD ROXO,2296764,CASA DE SAUDE E MATERNIDADE NOSSA SENHORA DA GLORIA,CASA DE SAUDE E MATERNIDADE XV DE AGOSTO LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,AV BENJAMIM PINTO DIAS,1677,CENTRO,BELFORD ROXO,26130000,(21)26620660,,40,0,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330040,BARRA MANSA,2296977,CASA DE SAUDE SANTA MARIA SA,CASA DE SAUDE SANTA MARIA SA,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,RUA TENENTE JOSE EDUARDO,585,,ANO BOM,27323240,02433249100,,124,0,10,0,0,0,0,0,10,0,0,0,0,0
202604,SUDESTE,RJ,330414,QUEIMADOS,2297132,HOSPITAL INFANTIL 21 DE JULHO LTDA,HOSPITAL INFANTIL 21 DE JULHO LTDA,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,RUA JOAQUIM DOS SANTOS,265,,CENTRO,26383330,2126651266,hiq100@globo.com,79,79,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330490,SAO GONCALO,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,MUNICIPIO DE SAO GONCALO,M,7,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,ALFREDO BACKER,324,,ALCANTARA,24430380,2725-7390,,77,77,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330580,TERESOPOLIS,2297795,HOSPITAL DAS CLINICAS DE TERESOPOLIS,FESO FUNDACAO EDUCACIONAL SERRA DOS ORGAOS,M,5,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,DELFIM MOREIRA,2211,,VALE PARAISO,25953230,,,217,103,56,15,36,15,0,0,20,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2297833,CLINICA SAO VICENTE,HOSPITAIS INTEGRADOS DA GAVEA S A,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,JOAO BORGES,204,PARTE,GAVEA,22451100,21 32394700,,87,0,30,0,30,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330490,SAO GONCALO,2298031,SES RJ HOSPITAL ESTADUAL ALBERTO TORRES GERAL SAO GONCALO,SECRETARIA DO ESTADO DE SAUDE DO RIO DE JANEIRO,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,RUA OSORIO COSTA,S/N,NAO HA,COLUBANDE,24744680,(21)3812-2646,direcaoheat@gmail.com,243,243,75,75,64,64,11,11,0,0,0,0,0,0
202604,SUDESTE,RJ,330340,NOVA FRIBURGO,2298090,HOSPITAL UNIMED DE NOVA FRIBURGO,UNIMED DE NOVA FRIBURGO SOCIEDADE COOPERATIVA DE SERVICOS ME,M,5,HOSPITAL GERAL,2143,HOSPITAL_PRIVADO,IZELINO MADURO,900,,CHACARA DO PARAISO,28605300,,,144,0,21,0,9,0,2,0,5,0,0,0,5,0
202604,SUDESTE,RJ,330340,NOVA FRIBURGO,2298104,HOSPITAL SERRANO,HOSPITAL SERRANO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,GENERAL OSORIO,276,,CENTRO,28625630,,,41,0,10,0,10,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,SMS RIO HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,RUA NILOPOLIS,329,,REALENGO,21725090,(21) 2042-2096,faturamento.hmas@vivario.org.br,396,396,71,71,40,40,20,20,11,11,0,0,0,0
202604,SUDESTE,RJ,330100,CAMPOS DOS GOYTACAZES,2298317,HOSPITAL DOS PLANTADORES DE CANA,ASSOCIACAO FLUMINENSE DE ASSIST A MULHER CRIANCA E AO IDOSO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,AV JOSE ALVES DE AZEVEDO,337,,PQ ROSARIO,28025496,2227377400,filantropia.hpc@gmail.com,286,236,50,38,30,18,0,0,20,20,0,0,0,0
202604,SUDESTE,RJ,330510,SAO JOAO DE MERITI,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DE MERITI,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA PRESIDENTE LINCOLN,S/N,,JARDIM MERITI,25555200,21 2651-1220,,87,67,20,0,20,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2298724,SES RJ HOSPITAL ESTADUAL ANCHIETA,SECRETARIA DE ESTADO DE SAUDE SES,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,RUA CARLOS SEIDL,785,,CAJU,20930390,,,71,61,10,0,10,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2298740,HOSPITAL CLINICA GRAJAU,CASA DE SAUDE GRAJAU LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA BARAO DO BOM RETIRO,2484,,GRAJAU,20540342,(21) 25771122,hcgrajau@hcgrajau.com.br,47,0,10,0,10,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330420,RESENDE,2299216,HOSPITAL SAMER SERVICO DE ASSISTENCIA MEDICA DE RESENDE,HOSPITAIS INTEGRADOS DA GAVEA S A,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,RUA CADETE EDSON,38,QUADRA C LOTE AREA 1,MONTESE,27541060,(24) 3358-9018,direcao@samer.com.br,98,2,34,2,16,2,4,0,6,0,0,0,8,0
202604,SUDESTE,RJ,330490,SAO GONCALO,2696746,PRONTO SOCORRO CENTRAL DR ARMANDO GOMES DE SA COUTO,SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,PRACA ESTEPHANIA DE CARVALHO,26,PARTE,ZE GAROTO,24440195,,,99,92,12,5,12,5,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330490,SAO GONCALO,2696851,HOSPITAL SAO GONCALO LTDA,CLINICA SAO GONCALO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,PIO XII,138,,SAO GONCALO,24440400,(21)2109-5023,,103,0,30,0,30,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330080,CACHOEIRAS DE MACACU,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS,SMSDC DE CACHOEIRAS DE MACACU,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,RUA PREFEITO JOSE DA SILVA,177,,CAMPO DO PRADO,28681300,(21)26492006,faturamentohmcm@gmail.com,82,82,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330020,ARARUAMA,2696932,SES RJ HOSPITAL ESTADUAL ROBERTO CHABO,SECRETARIA DE ESTADO DE SAUDE DO RIO DE JANEIRO,E,5,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,RUA BERNARDO DE VASCONCELOS,477,NAO HA,CENTRO,28979192,(22)35131408,LEONAM.LIMA@HERC.FS.RJ.GOV.BR,91,83,24,17,16,9,8,8,0,0,0,0,0,0
202604,SUDESTE,RJ,330060,BOM JESUS DO ITABAPOANA,2696940,HOSPITAL SAO VICENTE DE PAULO,CENTRO POPULAR PROMELHORAMENTOS DE BOM JESUS,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA TEN JOSE TEIXEIRA,473,,CENTRO,28360000,22 38339010,hsvp@ig.com.br.,327,230,97,25,87,25,10,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330240,MACAE,2697041,HOSPITAL SAO JOAO BATISTA DE MACAE,IRMANDADE DE SAO JOAO BATISTA DE MACAE,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,PRACA VERISSIMO DE MELLO,391,,CENTRO,27913100,(22) 2772-1005,stacasamacae@uol.com.br,143,76,18,10,18,10,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330615,VARRE-SAI,2704390,HOSPITAL SAO SEBASTIAO DE VARRE SAI,HOSPITAL MUNICIPAL SAO SEBASTIAO DE VARRESAI,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA OCTAVIO MONERAT,10,,CENTRO,28375000,2238433832,,26,26,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330380,PARATY,2704587,HOSPITAL MUNICIPAL HUGO MIRANDA,SECRETARIA MUNICIPAL DE SAUDE DE PARATY,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,RUA SAO PEDRO DE ALCANTARA,01,,PONTAL,23970000,2433716551,paratyfaturamento@gmail.com,69,67,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330490,SAO GONCALO,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO,M,7,HOSPITAL ESPECIALIZADO,1244,HOSPITAL_PÚBLICO,PRACA ESTEPHANIA DE CARVALHO,26,PARTE 3,ZE GAROTO,24440195,(21)26056531,,43,37,6,0,0,0,6,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330530,SAO SEBASTIAO DO ALTO,2704633,HOSPITAL SAO SEBASTIAO,ASSOCIACAO HOSPITALAR SAO SEBASTIAO DO ALTO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA MIN FRANCISCO DORNELLES,69,,BAIRRO STA IRENE,28550190,(22)25591313,hssa494@hotmail.com,52,44,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330630,VOLTA REDONDA,2708078,HOSPITAL DR NELSON DOS SANTOS GONCALVES,SECRETARIA MUNICIPAL DE SAUDE PMVR,M,5,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,RUA DEPUTADO GERALDO DI BIASE,S/N,,ATERRADO,27213080,2433399540,,38,38,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2708353,IFF FIOCRUZ,INST NACIONAL SAUDE MULHER CRIANCA ADOLES FERNANDES FIGUEIRA,M,7,HOSPITAL ESPECIALIZADO,1139,HOSPITAL_PÚBLICO,AV RUI BARBOSA,716,,FLAMENGO,22250020,(21)25541700,direcao@iff.fiocruz.br,141,141,34,34,0,0,6,6,28,28,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2708361,UFRJ INSTITUTO DE NEUROLOGIA DEOLINDO COUTO,UFRJ INSTITUTO DE NEUROLOGIA DEOLINDO COUTO,M,7,HOSPITAL ESPECIALIZADO,1104,HOSPITAL_PÚBLICO,AVENIDA VENCESLAU BRAS,95,,BOTAFOGO,22290140,(21) 3938-0531/0533,direcao@indc.ufrj.br,6,6,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330350,NOVA IGUACU,2798662,HGNI HOSPITAL GERAL DE NOVA IGUACU,MUNICIPIO DE NOVA IGUACU,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA HENRIQUE DUQUE ESTRADA MEYER,953,NAO HA,POSSE,26030380,2137799900,direcaogeral.hgni@novaiguacu.rj.gov.br,561,529,74,57,44,32,0,0,30,25,0,0,0,0
202604,SUDESTE,RJ,330030,BARRA DO PIRAI,2799308,CRUZ VERMELHA BRASILEIRA RJ BARRA DO PIRAI,CRUZ VERMELHA BRASILEIRA FILIAL DO ESTADO DO RIO DE JANEIRO,M,7,HOSPITAL ESPECIALIZADO,3999,HOSPITAL_FILANTRÓPICO,ANA NERY,120,SALA 802,CENTRO,27123150,2435114300,patricia.jankee@cruzvermelharj.org.br,100,100,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2812584,HOSPITAL SAO LOURENCO,HOSPITAL SAO LOURENCO EIRELI,M,5,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,AVENIDA SANTA CRUZ,3805,,BANGU,21810015,33386300,samirafelippe@gmail.com,39,0,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330190,ITABORAI,2814161,SES RJ HOSPITAL ESTADUAL TAVARES DE MACEDO,SECRETARIA DE ESTADO DE SAUDE DO RIO DE JANEIRO,E,7,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,AVENIDA 22 DE MAIO,S/N,KM 34,VENDA DAS PEDRAS,24805900,2136373522,hetm@saude.rj.gov.br,54,54,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2821737,CTO CLINICA TRAUMATO ORTOPEDICA,CTO CLINICA TRAUMATO ORTOPEDICA LTDA,M,7,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,RUA AMERICO BRASILIENSE,91,,MADUREIRA,21351060,21 3390-5636,ctofaturamento@utlook.com,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330220,ITAPERUNA,2825376,ASSOCIACAO SANTO ANTONIO DOS POBRES DE ITAPERUNA,ASSOCIACAO SANTO ANTONIO DOS POBRES DE ITAPERUNA,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,RUA EXPEDICIONARIO CABO GAMA,494,,CIDADE NOVA,28300000,(22)38243215,financeiro@asapi.com.br,110,88,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,2881683,AMBULATORIO PERINATAL LARANJEIRAS,REDE DOR SAO LUIZ S A,M,7,HOSPITAL ESPECIALIZADO,2046,HOSPITAL_PRIVADO,CARDOSO JUNIOR,5,LOJA A,LARANJEIRAS,22245000,21 22102004,silvana.moura@rededor.com.br,5,0,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330510,SAO JOAO DE MERITI,2954885,NEO UNIDAS TERAPIA INTENSIVA NEONATAL LTDA,NEO UNIDAS TERAPIA INTENSIVA NEONATAL LTDA,M,7,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,RUA GESSYR GONCALVES FONTES,153,PARTE,CENTRO,25520570,21 2560-2660,neounidasrj@gmail.com,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330350,NOVA IGUACU,2964244,HOSPITAL VIVER MAIS,HOSPITAL VIVER MAIS LTDA,M,5,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,OTAVIO ASCOLI,328,PARTE,CENTRO,26215160,2433367070,controladoria@vivermaishospital.com.br,8,0,2,0,2,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330045,BELFORD ROXO,2969734,HOSPITAL INFANTIL MILENE ISABELY CHRISTOVAM,MUNICIPIO DE BELFORD ROXO,M,5,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,AVENIDA JOAQUIM DA COSTA LIMA,S/N,,PQ FERREIRAS,26116200,,,32,32,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,3001202,POLICLINICA DE BOTAFOGO,POLICLINICA DE BOTAFOGO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,AVENIDA PASTEUR,72,PREDIO,BOTAFOGO,22290240,22751447,presidencia@policlinicadebotafogo.org,33,0,2,0,2,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330100,CAMPOS DOS GOYTACAZES,3002187,HOSPITAL GERAL DE GUARUS,FUNDACAO MUNICIPAL DE SAUDE,M,5,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,SENADOR JOSE CARLOS PEREIRA PINTO,400,,CALABOUCO,28080420,22 81751621,GABPRES.FMS@GMAIL.COM,171,151,20,0,20,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,3003450,CASA DE SAUDE PINHEIRO MACHADO,CASA DE SAUDE PINHEIRO MACHADO LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,PINHEIRO MACHADO,00155,,BOTAFOGO,22231090,21 21254882,CONTABILIDADE@CSPM.COM.BR,40,0,14,0,14,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,3005984,HOSPITAL ITALIANO,SOCIEDADE ITALIANA DE BENEFICENCIA E MUTUO SOCORRO,M,5,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,MARECHAL JOFFRE,30,,GRAJAU,20560185,,,58,0,27,0,27,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,3005992,HOSPITAL COPA DOR,REDE DOR SAO LUIZ S A,M,5,HOSPITAL GERAL,2046,HOSPITAL_PRIVADO,RUA FIGUEREDO DE MAGALHAES,875,PARTE,COPACABANA,22031011,2545-3600,scopador@copador.com.br,246,0,117,0,108,0,9,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,3006050,HOSPITAL AMERICAN COR,HOSPITAL AMERICAN COR LTDA,M,5,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,RUA ADOLFO BERGAMINI,206,,ENGENHO DE DENTRO,20730000,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,3008568,CENTRO PEDIATRICO DA LAGOA,IPANEMA SERVICOS DE ASSISTENCIA MEDICO CIRURGICA INFANTIL,M,7,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,LINEU DE PAULA MACHADO,64,,LAGOA,22470040,,,31,0,31,0,0,0,31,0,0,0,0,0,0,0
202604,SUDESTE,RJ,330455,RIO DE JANEIRO,3009947,SAO CARLOS SAUDE ONCOLOGICA,CLINICA SAO CARLOS S A,M,7,HOSPITAL ESPECIALIZADO,2054,HOSPITAL_PRIVADO,RUA HUMAITA,296,,BOTAFOGO,22261001,(21)2536-1300,,40,0,0,0,0,0,0,0,0,0,0,0,0,0
